// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2013 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//	Código da Estação:00638004
//


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
00638004;1;1935-12-01;1;8;8;27;1;1;1;0;865,9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1936-01-01;1;31,8;67,6;29;6;1;1;0;672,3;1;1,4;0,8;0;0;0;0;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;24,9;0;0;0;7,8;31,8;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1936-02-01;1;38,3;173,6;28;19;1;1;0;672,3;1;0;0;0;0;0;0;0;0,3;25,3;2,6;1,1;0;1,5;1;34,3;1,5;1,9;14;4,6;0;18;0,3;9;0;0,5;8,7;0,2;38,3;10,5;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
00638004;1;1936-03-01;1;55;172,5;5;12;1;1;0;672,3;1;0,7;0;12;3,4;55;27,4;1,5;0;0;18,8;24,2;0;0;0;0;0;7,8;0;0;0;0;0;7,8;0;0;0;0;0;0;8,5;5,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1936-04-01;1;30,4;72,1;13;11;1;1;0;672,3;1;0;0,5;17,3;0;1,5;2;2,9;2,5;0;0;11,2;0;30,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;1,5;0,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638004;1;1936-05-01;1;31,2;124,9;4;12;1;1;0;672,3;1;0;0;0;31,2;1,2;16;25,7;12;0,1;0;0;0;13,8;2,5;0;0;1,1;0;0;0;12,3;8,4;0;0,6;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1936-06-01;1;10,3;38,6;7;5;1;1;0;672,3;1;0;0;0;0;5,4;0;10,3;0;0;0;0;0;0;0;0;9,3;0;0;0;0;0;0;0;5,4;0;0;8,2;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638004;1;1936-07-01;1;16,2;21,9;7;2;1;1;0;672,3;1;0;0;0;0;0;0;16,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,7;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1936-08-01;1;0;0;1;0;1;1;1;672,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1936-09-01;1;0;0;1;0;1;1;1;672,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
